timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1655379787114,3,Op-1-GetModels-15,200,OK,w3sd Workflow 1-15,text,true,,312,129,15,15,http://192.168.0.87:5001/api/model,3,1,0,0,0
1655379787154,3,Op-1-GetModels-16,200,OK,w3sd Workflow 1-16,text,true,,312,129,16,16,http://192.168.0.87:5001/api/model,3,1,0,0,0
1655379787194,3,Op-1-GetModels-17,200,OK,w3sd Workflow 1-17,text,true,,312,129,17,17,http://192.168.0.87:5001/api/model,3,1,0,0,0
1655379787234,2,Op-1-GetModels-18,200,OK,w3sd Workflow 1-18,text,true,,312,129,18,18,http://192.168.0.87:5001/api/model,2,1,0,0,0
1655379787274,3,Op-1-GetModels-19,200,OK,w3sd Workflow 1-19,text,true,,312,129,19,19,http://192.168.0.87:5001/api/model,2,1,0,0,0
1655379787314,3,Op-1-GetModels-20,200,OK,w3sd Workflow 1-20,text,true,,312,129,20,20,http://192.168.0.87:5001/api/model,3,1,0,0,0
1655379787354,3,Op-1-GetModels-21,200,OK,w3sd Workflow 1-21,text,true,,312,129,21,21,http://192.168.0.87:5001/api/model,3,1,0,0,0
1655379787394,5,Op-1-GetModels-22,200,OK,w3sd Workflow 1-22,text,true,,312,129,22,22,http://192.168.0.87:5001/api/model,5,1,0,0,1
1655379787433,4,Op-1-GetModels-23,200,OK,w3sd Workflow 1-23,text,true,,312,129,23,23,http://192.168.0.87:5001/api/model,4,1,0,0,1
1655379787474,3,Op-1-GetModels-24,200,OK,w3sd Workflow 1-24,text,true,,312,129,24,24,http://192.168.0.87:5001/api/model,3,1,0,0,0
1655379787514,2,Op-1-GetModels-25,200,OK,w3sd Workflow 1-25,text,true,,312,129,25,25,http://192.168.0.87:5001/api/model,2,1,0,0,0
1655379786557,3340,Op-2-GetAnimations-1,200,OK,w3sd Workflow 1-1,text,true,,296,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/animations,3340,1,0,0,0
1655379786603,3879,Op-2-GetAnimations-2,200,OK,w3sd Workflow 1-2,text,true,,296,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/animations,3879,1,0,0,0
1655379786770,6319,Op-2-GetAnimations-6,200,OK,w3sd Workflow 1-6,text,true,,296,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/animations,6319,1,0,0,0
1655379787399,6574,Op-2-GetAnimations-22,200,OK,w3sd Workflow 1-22,text,true,,296,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/animations,6574,1,0,0,1
1655379793089,3357,Op-3-GetItems-6,200,OK,w3sd Workflow 1-6,text,true,,1298,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3357,1,0,0,0
1655379793973,3301,Op-3-GetItems-22,200,OK,w3sd Workflow 1-22,text,true,,1298,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3301,1,0,0,0
1655379796446,3252,Op-4-HideElement-6,200,OK,w3sd Workflow 1-6,text,true,,292,424,25,25,http://192.168.0.87:5001/api/model/character.fbx/hide,3252,1,0,0,0
1655379786957,13635,Op-2-GetAnimations-11,200,OK,w3sd Workflow 1-11,text,true,,296,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/animations,13635,1,0,0,1
1655379799698,3266,Op-5-ShowElement-6,200,OK,w3sd Workflow 1-6,text,true,,292,375,25,25,http://192.168.0.87:5001/api/model/character.fbx/show,3266,1,0,0,0
1655379800592,3141,Op-3-GetItems-11,200,OK,w3sd Workflow 1-11,text,true,,1298,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3141,1,0,0,0
1655379802963,3292,Op-6-ChangeTextureColor-6,200,OK,w3sd Workflow 1-6,text,true,,292,388,25,25,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3292,1,0,0,0
1655379787236,19740,Op-2-GetAnimations-18,200,OK,w3sd Workflow 1-18,text,true,,296,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/animations,19740,1,0,0,1
1655379806255,3075,Op-7-ChangeTextureMaterial-6,200,OK,w3sd Workflow 1-6,text,true,,292,395,25,25,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3075,1,0,0,0
1655379806975,3307,Op-3-GetItems-18,200,OK,w3sd Workflow 1-18,text,true,,1298,154,25,25,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3307,1,0,0,0
1655379809330,3216,Op-8-GenerateAvatar-6,200,OK,w3sd Workflow 1-6,text,true,,292,364,25,25,http://192.168.0.87:5001/api/avatar,3216,1,0,0,1
1655379786753,25793,Workflow-User-6,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-6,,true,,3366,2383,25,25,null,25793,1,0,1,1
1655379810282,3175,Op-4-HideElement-18,200,OK,w3sd Workflow 1-18,text,true,,292,424,24,24,http://192.168.0.87:5001/api/model/character.fbx/hide,3175,1,0,0,0
1655379789898,25920,Op-3-GetItems-1,200,OK,w3sd Workflow 1-1,text,true,,1298,154,24,24,http://192.168.0.87:5001/api/model/character.fbx/assemblies,25920,1,0,0,0
1655379813457,3276,Op-5-ShowElement-18,200,OK,w3sd Workflow 1-18,text,true,,292,375,24,24,http://192.168.0.87:5001/api/model/character.fbx/show,3276,1,0,0,1
1655379815817,3137,Op-4-HideElement-1,200,OK,w3sd Workflow 1-1,text,true,,292,424,24,24,http://192.168.0.87:5001/api/model/character.fbx/hide,3137,1,0,0,0
1655379816734,3185,Op-6-ChangeTextureColor-18,200,OK,w3sd Workflow 1-18,text,true,,292,388,24,24,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3185,1,0,0,0
1655379818955,3115,Op-5-ShowElement-1,200,OK,w3sd Workflow 1-1,text,true,,292,375,24,24,http://192.168.0.87:5001/api/model/character.fbx/show,3115,1,0,0,0
1655379819919,3788,Op-7-ChangeTextureMaterial-18,200,OK,w3sd Workflow 1-18,text,true,,292,395,24,24,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3788,1,0,0,0
1655379787076,38487,Op-2-GetAnimations-14,200,OK,w3sd Workflow 1-14,text,true,,296,154,24,24,http://192.168.0.87:5001/api/model/character.fbx/animations,38487,1,0,0,0
1655379822071,3993,Op-6-ChangeTextureColor-1,200,OK,w3sd Workflow 1-1,text,true,,292,388,24,24,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3993,1,0,0,0
1655379787437,41108,Op-2-GetAnimations-23,200,OK,w3sd Workflow 1-23,text,true,,296,154,24,24,http://192.168.0.87:5001/api/model/character.fbx/animations,41108,1,0,0,0
1655379826064,3227,Op-7-ChangeTextureMaterial-1,200,OK,w3sd Workflow 1-1,text,true,,292,395,24,24,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3227,1,0,0,1
1655379787357,44211,Op-2-GetAnimations-21,200,OK,w3sd Workflow 1-21,text,true,,296,154,24,24,http://192.168.0.87:5001/api/model/character.fbx/animations,44211,1,0,0,1
1655379829291,3222,Op-8-GenerateAvatar-1,200,OK,w3sd Workflow 1-1,text,true,,292,364,24,24,http://192.168.0.87:5001/api/avatar,3222,1,0,0,0
1655379786554,45956,Workflow-User-1,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-1,,true,,3366,2383,24,24,null,45956,1,0,3,1
1655379787317,47420,Op-2-GetAnimations-20,200,OK,w3sd Workflow 1-20,text,true,,296,154,23,23,http://192.168.0.87:5001/api/model/character.fbx/animations,47420,1,0,0,0
1655379803732,32150,Op-4-HideElement-11,200,OK,w3sd Workflow 1-11,text,true,,292,424,23,23,http://192.168.0.87:5001/api/model/character.fbx/hide,32150,1,0,0,1
1655379834737,3226,Op-3-GetItems-20,200,OK,w3sd Workflow 1-20,text,true,,1298,154,23,23,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3226,1,0,0,1
1655379835883,3356,Op-5-ShowElement-11,200,OK,w3sd Workflow 1-11,text,true,,292,375,23,23,http://192.168.0.87:5001/api/model/character.fbx/show,3356,1,0,0,0
1655379837963,3005,Op-4-HideElement-20,200,OK,w3sd Workflow 1-20,text,true,,292,424,23,23,http://192.168.0.87:5001/api/model/character.fbx/hide,3005,1,0,0,0
1655379786726,56315,Op-2-GetAnimations-5,200,OK,w3sd Workflow 1-5,text,true,,296,154,23,23,http://192.168.0.87:5001/api/model/character.fbx/animations,56315,1,0,0,0
1655379840968,3688,Op-5-ShowElement-20,200,OK,w3sd Workflow 1-20,text,true,,292,375,23,23,http://192.168.0.87:5001/api/model/character.fbx/show,3688,1,0,0,0
1655379828545,16530,Op-3-GetItems-23,200,OK,w3sd Workflow 1-23,text,true,,1298,154,23,23,http://192.168.0.87:5001/api/model/character.fbx/assemblies,16530,1,0,0,1
1655379787117,60665,Op-2-GetAnimations-15,200,OK,w3sd Workflow 1-15,text,true,,296,154,23,23,http://192.168.0.87:5001/api/model/character.fbx/animations,60665,1,0,0,0
1655379845075,3187,Op-4-HideElement-23,200,OK,w3sd Workflow 1-23,text,true,,292,424,23,23,http://192.168.0.87:5001/api/model/character.fbx/hide,3187,1,0,0,0
1655379847782,3267,Op-3-GetItems-15,200,OK,w3sd Workflow 1-15,text,true,,1298,154,23,23,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3266,1,0,0,0
1655379848263,3087,Op-5-ShowElement-23,200,OK,w3sd Workflow 1-23,text,true,,292,375,23,23,http://192.168.0.87:5001/api/model/character.fbx/show,3087,1,0,0,0
1655379787277,66928,Op-2-GetAnimations-19,200,OK,w3sd Workflow 1-19,text,true,,296,154,23,23,http://192.168.0.87:5001/api/model/character.fbx/animations,66928,1,0,0,0
1655379851350,3231,Op-6-ChangeTextureColor-23,200,OK,w3sd Workflow 1-23,text,true,,292,388,23,23,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3231,1,0,0,1
1655379854205,3167,Op-3-GetItems-19,200,OK,w3sd Workflow 1-19,text,true,,1298,154,23,23,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3167,1,0,0,0
1655379854581,3226,Op-7-ChangeTextureMaterial-23,200,OK,w3sd Workflow 1-23,text,true,,292,395,23,23,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3226,1,0,0,0
1655379857372,3252,Op-4-HideElement-19,200,OK,w3sd Workflow 1-19,text,true,,292,424,23,23,http://192.168.0.87:5001/api/model/character.fbx/hide,3252,1,0,0,1
1655379839239,21886,Op-6-ChangeTextureColor-11,200,OK,w3sd Workflow 1-11,text,true,,292,388,23,23,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,21886,1,0,0,0
1655379860624,3153,Op-5-ShowElement-19,200,OK,w3sd Workflow 1-19,text,true,,292,375,23,23,http://192.168.0.87:5001/api/model/character.fbx/show,3152,1,0,0,0
1655379861125,3212,Op-7-ChangeTextureMaterial-11,200,OK,w3sd Workflow 1-11,text,true,,292,395,23,23,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3212,1,0,0,0
1655379863777,3203,Op-6-ChangeTextureColor-19,200,OK,w3sd Workflow 1-19,text,true,,292,388,23,23,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3203,1,0,0,0
1655379864337,3165,Op-8-GenerateAvatar-11,200,OK,w3sd Workflow 1-11,text,true,,292,364,23,23,http://192.168.0.87:5001/api/avatar,3165,1,0,0,0
1655379786954,80548,Workflow-User-11,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-11,,true,,3366,2383,23,23,null,80548,1,0,0,2
1655379823708,46458,Op-8-GenerateAvatar-18,200,OK,w3sd Workflow 1-18,text,true,,292,364,22,22,http://192.168.0.87:5001/api/avatar,46458,1,0,0,0
1655379787234,82931,Workflow-User-18,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-18,,true,,3366,2383,22,22,null,82931,1,0,1,2
1655379851049,19581,Op-4-HideElement-15,200,OK,w3sd Workflow 1-15,text,true,,292,424,21,21,http://192.168.0.87:5001/api/model/character.fbx/hide,19581,1,0,0,0
1655379857807,15707,Op-8-GenerateAvatar-23,200,OK,w3sd Workflow 1-23,text,true,,292,364,21,21,http://192.168.0.87:5001/api/avatar,15707,1,0,0,1
1655379787433,86080,Workflow-User-23,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-23,,true,,3366,2383,21,21,null,86080,1,0,1,4
1655379870629,3003,Op-5-ShowElement-15,200,OK,w3sd Workflow 1-15,text,true,,292,375,20,20,http://192.168.0.87:5001/api/model/character.fbx/show,3003,1,0,0,1
1655379844656,31933,Op-6-ChangeTextureColor-20,200,OK,w3sd Workflow 1-20,text,true,,292,388,20,20,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,31933,1,0,0,0
1655379873632,3374,Op-6-ChangeTextureColor-15,200,OK,w3sd Workflow 1-15,text,true,,292,388,20,20,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3374,1,0,0,0
1655379876588,3202,Op-7-ChangeTextureMaterial-20,200,OK,w3sd Workflow 1-20,text,true,,292,395,20,20,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3202,1,0,0,0
1655379877006,3224,Op-7-ChangeTextureMaterial-15,200,OK,w3sd Workflow 1-15,text,true,,292,395,20,20,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3224,1,0,0,0
1655379879790,3307,Op-8-GenerateAvatar-20,200,OK,w3sd Workflow 1-20,text,true,,292,364,20,20,http://192.168.0.87:5001/api/avatar,3307,1,0,0,0
1655379787314,95784,Workflow-User-20,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-20,,true,,3366,2383,20,20,null,95784,1,0,0,1
1655379880230,3160,Op-8-GenerateAvatar-15,200,OK,w3sd Workflow 1-15,text,true,,292,364,19,19,http://192.168.0.87:5001/api/avatar,3160,1,0,0,0
1655379787114,96277,Workflow-User-15,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-15,,true,,3366,2383,19,19,null,96276,1,0,0,1
1655379831568,54549,Op-3-GetItems-21,200,OK,w3sd Workflow 1-21,text,true,,1298,154,18,18,http://192.168.0.87:5001/api/model/character.fbx/assemblies,54549,1,0,0,0
1655379790482,96008,Op-3-GetItems-2,200,OK,w3sd Workflow 1-2,text,true,,1298,154,18,18,http://192.168.0.87:5001/api/model/character.fbx/assemblies,96008,1,0,0,0
1655379886117,3185,Op-4-HideElement-21,200,OK,w3sd Workflow 1-21,text,true,,292,424,18,18,http://192.168.0.87:5001/api/model/character.fbx/hide,3185,1,0,0,1
1655379786648,102993,Op-2-GetAnimations-3,200,OK,w3sd Workflow 1-3,text,true,,296,154,18,18,http://192.168.0.87:5001/api/model/character.fbx/animations,102993,1,0,0,0
1655379889302,3210,Op-5-ShowElement-21,200,OK,w3sd Workflow 1-21,text,true,,292,375,18,18,http://192.168.0.87:5001/api/model/character.fbx/show,3210,1,0,0,0
1655379889641,3163,Op-3-GetItems-3,200,OK,w3sd Workflow 1-3,text,true,,1298,154,18,18,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3163,1,0,0,0
1655379787477,108194,Op-2-GetAnimations-24,200,OK,w3sd Workflow 1-24,text,true,,296,154,18,18,http://192.168.0.87:5001/api/model/character.fbx/animations,108193,1,0,0,0
1655379892804,3035,Op-4-HideElement-3,200,OK,w3sd Workflow 1-3,text,true,,292,424,18,18,http://192.168.0.87:5001/api/model/character.fbx/hide,3035,1,0,0,0
1655379895671,3027,Op-3-GetItems-24,200,OK,w3sd Workflow 1-24,text,true,,1298,154,18,18,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3027,1,0,0,0
1655379895839,3273,Op-5-ShowElement-3,200,OK,w3sd Workflow 1-3,text,true,,292,375,18,18,http://192.168.0.87:5001/api/model/character.fbx/show,3273,1,0,0,0
1655379892512,9394,Op-6-ChangeTextureColor-21,200,OK,w3sd Workflow 1-21,text,true,,292,388,18,18,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,9394,1,0,0,0
1655379899112,3099,Op-6-ChangeTextureColor-3,200,OK,w3sd Workflow 1-3,text,true,,292,388,18,18,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3099,1,0,0,0
1655379901907,3194,Op-7-ChangeTextureMaterial-21,200,OK,w3sd Workflow 1-21,text,true,,292,395,18,18,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3194,1,0,0,0
1655379902211,3150,Op-7-ChangeTextureMaterial-3,200,OK,w3sd Workflow 1-3,text,true,,292,395,18,18,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3150,1,0,0,0
1655379905101,3205,Op-8-GenerateAvatar-21,200,OK,w3sd Workflow 1-21,text,true,,292,364,18,18,http://192.168.0.87:5001/api/avatar,3205,1,0,0,1
1655379787354,120951,Workflow-User-21,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-21,,true,,3366,2383,18,18,null,120951,1,0,1,3
1655379905361,3216,Op-8-GenerateAvatar-3,200,OK,w3sd Workflow 1-3,text,true,,292,364,17,17,http://192.168.0.87:5001/api/avatar,3216,1,0,0,0
1655379786634,121943,Workflow-User-3,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-3,,true,,3366,2383,17,17,null,121943,1,0,0,1
1655379786917,124807,Op-2-GetAnimations-10,200,OK,w3sd Workflow 1-10,text,true,,296,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/animations,124807,1,0,0,0
1655379787036,124916,Op-2-GetAnimations-13,200,OK,w3sd Workflow 1-13,text,true,,296,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/animations,124916,1,0,0,0
1655379911724,3254,Op-3-GetItems-10,200,OK,w3sd Workflow 1-10,text,true,,1298,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3254,1,0,0,0
1655379911952,3484,Op-3-GetItems-13,200,OK,w3sd Workflow 1-13,text,true,,1298,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3484,1,0,0,0
1655379914978,3211,Op-4-HideElement-10,200,OK,w3sd Workflow 1-10,text,true,,292,424,16,16,http://192.168.0.87:5001/api/model/character.fbx/hide,3211,1,0,0,0
1655379915436,3343,Op-4-HideElement-13,200,OK,w3sd Workflow 1-13,text,true,,292,424,16,16,http://192.168.0.87:5001/api/model/character.fbx/hide,3343,1,0,0,0
1655379918190,4328,Op-5-ShowElement-10,200,OK,w3sd Workflow 1-10,text,true,,292,375,16,16,http://192.168.0.87:5001/api/model/character.fbx/show,4328,1,0,0,0
1655379786997,136208,Op-2-GetAnimations-12,200,OK,w3sd Workflow 1-12,text,true,,296,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/animations,136208,1,0,0,0
1655379918779,4753,Op-5-ShowElement-13,200,OK,w3sd Workflow 1-13,text,true,,292,375,16,16,http://192.168.0.87:5001/api/model/character.fbx/show,4753,1,0,0,0
1655379923205,3335,Op-3-GetItems-12,200,OK,w3sd Workflow 1-12,text,true,,1298,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3335,1,0,0,0
1655379786695,140008,Op-2-GetAnimations-4,200,OK,w3sd Workflow 1-4,text,true,,296,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/animations,140008,1,0,0,0
1655379926539,3149,Op-4-HideElement-12,200,OK,w3sd Workflow 1-12,text,true,,292,424,16,16,http://192.168.0.87:5001/api/model/character.fbx/hide,3149,1,0,0,1
1655379926702,3192,Op-3-GetItems-4,200,OK,w3sd Workflow 1-4,text,true,,1298,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3192,1,0,0,0
1655379929688,3142,Op-5-ShowElement-12,200,OK,w3sd Workflow 1-12,text,true,,292,375,16,16,http://192.168.0.87:5001/api/model/character.fbx/show,3142,1,0,0,1
1655379929894,3187,Op-4-HideElement-4,200,OK,w3sd Workflow 1-4,text,true,,292,424,16,16,http://192.168.0.87:5001/api/model/character.fbx/hide,3187,1,0,0,0
1655379922518,14524,Op-6-ChangeTextureColor-10,200,OK,w3sd Workflow 1-10,text,true,,292,388,16,16,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,14524,1,0,0,0
1655379786836,150678,Op-2-GetAnimations-8,200,OK,w3sd Workflow 1-8,text,true,,296,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/animations,150678,1,0,0,1
1655379933081,4650,Op-5-ShowElement-4,200,OK,w3sd Workflow 1-4,text,true,,292,375,16,16,http://192.168.0.87:5001/api/model/character.fbx/show,4650,1,0,0,0
1655379937513,3235,Op-3-GetItems-8,200,OK,w3sd Workflow 1-8,text,true,,1298,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3234,1,0,0,0
1655379937731,3342,Op-6-ChangeTextureColor-4,200,OK,w3sd Workflow 1-4,text,true,,292,388,16,16,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3342,1,0,0,1
1655379940748,3386,Op-4-HideElement-8,200,OK,w3sd Workflow 1-8,text,true,,292,424,16,16,http://192.168.0.87:5001/api/model/character.fbx/hide,3386,1,0,0,0
1655379787517,156704,Op-2-GetAnimations-25,200,OK,w3sd Workflow 1-25,text,true,,296,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/animations,156704,1,0,0,0
1655379944220,2961,Op-3-GetItems-25,200,OK,w3sd Workflow 1-25,text,true,,1298,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/assemblies,2961,1,0,0,0
1655379944134,3079,Op-5-ShowElement-8,200,OK,w3sd Workflow 1-8,text,true,,292,375,16,16,http://192.168.0.87:5001/api/model/character.fbx/show,3079,1,0,0,0
1655379923533,27869,Op-6-ChangeTextureColor-13,200,OK,w3sd Workflow 1-13,text,true,,292,388,16,16,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,27869,1,0,0,0
1655379947214,4635,Op-6-ChangeTextureColor-8,200,OK,w3sd Workflow 1-8,text,true,,292,388,16,16,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,4635,1,0,0,0
1655379947183,4740,Op-4-HideElement-25,200,OK,w3sd Workflow 1-25,text,true,,292,424,16,16,http://192.168.0.87:5001/api/model/character.fbx/hide,4740,1,0,0,0
1655379951923,2930,Op-5-ShowElement-25,200,OK,w3sd Workflow 1-25,text,true,,292,375,16,16,http://192.168.0.87:5001/api/model/character.fbx/show,2930,1,0,0,0
1655379787197,167807,Op-2-GetAnimations-17,200,OK,w3sd Workflow 1-17,text,true,,296,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/animations,167807,1,0,0,0
1655379955004,4464,Op-3-GetItems-17,200,OK,w3sd Workflow 1-17,text,true,,1298,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/assemblies,4464,1,0,0,0
1655379787157,172347,Op-2-GetAnimations-16,200,OK,w3sd Workflow 1-16,text,true,,296,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/animations,172347,1,0,0,1
1655379954854,4669,Op-6-ChangeTextureColor-25,200,OK,w3sd Workflow 1-25,text,true,,292,388,16,16,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,4669,1,0,0,0
1655379825563,138398,Op-3-GetItems-14,200,OK,w3sd Workflow 1-14,text,true,,1298,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/assemblies,138398,1,0,0,0
1655379843041,121087,Op-3-GetItems-5,200,OK,w3sd Workflow 1-5,text,true,,1298,154,16,16,http://192.168.0.87:5001/api/model/character.fbx/assemblies,121087,1,0,0,0
1655379959469,4713,Op-4-HideElement-17,200,OK,w3sd Workflow 1-17,text,true,,292,424,16,16,http://192.168.0.87:5001/api/model/character.fbx/hide,4713,1,0,0,0
1655379964182,2837,Op-5-ShowElement-17,200,OK,w3sd Workflow 1-17,text,true,,292,375,16,16,http://192.168.0.87:5001/api/model/character.fbx/show,2837,1,0,0,0
1655379964128,3162,Op-4-HideElement-5,200,OK,w3sd Workflow 1-5,text,true,,292,424,16,16,http://192.168.0.87:5001/api/model/character.fbx/hide,3162,1,0,0,1
1655379967020,3092,Op-6-ChangeTextureColor-17,200,OK,w3sd Workflow 1-17,text,true,,292,388,16,16,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3092,1,0,0,0
1655379967290,3158,Op-5-ShowElement-5,200,OK,w3sd Workflow 1-5,text,true,,292,375,16,16,http://192.168.0.87:5001/api/model/character.fbx/show,3158,1,0,0,0
1655379970112,3162,Op-7-ChangeTextureMaterial-17,200,OK,w3sd Workflow 1-17,text,true,,292,395,16,16,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3162,1,0,0,1
1655379970448,3123,Op-6-ChangeTextureColor-5,200,OK,w3sd Workflow 1-5,text,true,,292,388,16,16,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,3123,1,0,0,1
1655379973274,2958,Op-8-GenerateAvatar-17,200,OK,w3sd Workflow 1-17,text,true,,292,364,16,16,http://192.168.0.87:5001/api/avatar,2957,1,0,0,0
1655379787194,189036,Workflow-User-17,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-17,,true,,3366,2383,16,16,null,189035,1,0,2,1
1655379973571,3157,Op-7-ChangeTextureMaterial-5,200,OK,w3sd Workflow 1-5,text,true,,292,395,15,15,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,3157,1,0,0,0
1655379963961,15343,Op-4-HideElement-14,200,OK,w3sd Workflow 1-14,text,true,,292,424,15,15,http://192.168.0.87:5001/api/model/character.fbx/hide,15342,1,0,0,0
