timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1655447353211,33,Op-1-GetModels-59,200,OK,w3sd Workflow 1-59,text,true,,311,126,59,59,http://10.108.196.111/api/model,33,1,0,0,0
1655447353229,18,Op-1-GetModels-60,200,OK,w3sd Workflow 1-60,text,true,,311,126,62,62,http://10.108.196.111/api/model,18,1,0,0,1
1655447353246,22,Op-1-GetModels-51,200,OK,w3sd Workflow 1-51,text,true,,311,126,62,62,http://10.108.196.111/api/model,22,1,0,0,0
1655447353113,157,Op-1-GetModels-48,200,OK,w3sd Workflow 1-48,text,true,,311,126,62,62,http://10.108.196.111/api/model,157,1,0,0,0
1655447353120,153,Op-1-GetModels-49,200,OK,w3sd Workflow 1-49,text,true,,311,126,62,62,http://10.108.196.111/api/model,152,1,0,0,0
1655447353246,37,Op-1-GetModels-61,200,OK,w3sd Workflow 1-61,text,true,,311,126,65,65,http://10.108.196.111/api/model,37,1,0,0,0
1655447353246,64,Op-1-GetModels-62,200,OK,w3sd Workflow 1-62,text,true,,311,126,68,68,http://10.108.196.111/api/model,63,1,0,0,0
1655447353279,64,Op-1-GetModels-64,200,OK,w3sd Workflow 1-64,text,true,,311,126,72,72,http://10.108.196.111/api/model,64,1,0,0,0
1655447353301,45,Op-1-GetModels-68,200,OK,w3sd Workflow 1-68,text,true,,311,126,72,72,http://10.108.196.111/api/model,45,1,0,0,1
1655447353279,68,Op-1-GetModels-65,200,OK,w3sd Workflow 1-65,text,true,,311,126,72,72,http://10.108.196.111/api/model,68,1,0,0,0
1655447353318,34,Op-1-GetModels-69,200,OK,w3sd Workflow 1-69,text,true,,311,126,72,72,http://10.108.196.111/api/model,34,1,0,0,1
1655447353279,74,Op-1-GetModels-63,200,OK,w3sd Workflow 1-63,text,true,,311,126,72,72,http://10.108.196.111/api/model,74,1,0,0,0
1655447353300,61,Op-1-GetModels-66,200,OK,w3sd Workflow 1-66,text,true,,311,126,72,72,http://10.108.196.111/api/model,61,1,0,0,2
1655447353334,28,Op-1-GetModels-70,200,OK,w3sd Workflow 1-70,text,true,,311,126,72,72,http://10.108.196.111/api/model,28,1,0,0,2
1655447353341,28,Op-1-GetModels-72,200,OK,w3sd Workflow 1-72,text,true,,311,126,74,74,http://10.108.196.111/api/model,28,1,0,0,1
1655447353301,79,Op-1-GetModels-67,200,OK,w3sd Workflow 1-67,text,true,,311,126,74,74,http://10.108.196.111/api/model,79,1,0,0,1
1655447353363,18,Op-1-GetModels-74,200,OK,w3sd Workflow 1-74,text,true,,311,126,74,74,http://10.108.196.111/api/model,18,1,0,0,0
1655447353388,32,Op-1-GetModels-75,200,OK,w3sd Workflow 1-75,text,true,,311,126,79,79,http://10.108.196.111/api/model,32,1,0,0,0
1655447353335,88,Op-1-GetModels-71,200,OK,w3sd Workflow 1-71,text,true,,311,126,79,79,http://10.108.196.111/api/model,88,1,0,0,1
1655447353401,23,Op-1-GetModels-78,200,OK,w3sd Workflow 1-78,text,true,,311,126,79,79,http://10.108.196.111/api/model,23,1,0,0,0
1655447353435,21,Op-1-GetModels-81,200,OK,w3sd Workflow 1-81,text,true,,311,126,82,82,http://10.108.196.111/api/model,21,1,0,0,0
1655447353363,94,Op-1-GetModels-73,200,OK,w3sd Workflow 1-73,text,true,,311,126,82,82,http://10.108.196.111/api/model,94,1,0,0,0
1655447353387,71,Op-1-GetModels-76,200,OK,w3sd Workflow 1-76,text,true,,311,126,82,82,http://10.108.196.111/api/model,71,1,0,0,0
1655447353435,33,Op-1-GetModels-80,200,OK,w3sd Workflow 1-80,text,true,,311,126,84,84,http://10.108.196.111/api/model,33,1,0,0,1
1655447353418,55,Op-1-GetModels-79,200,OK,w3sd Workflow 1-79,text,true,,311,126,84,84,http://10.108.196.111/api/model,55,1,0,0,1
1655447353441,54,Op-1-GetModels-82,200,OK,w3sd Workflow 1-82,text,true,,311,126,87,87,http://10.108.196.111/api/model,54,1,0,0,0
1655447353477,62,Op-1-GetModels-85,200,OK,w3sd Workflow 1-85,text,true,,311,126,91,91,http://10.108.196.111/api/model,62,1,0,0,0
1655447353461,79,Op-1-GetModels-84,200,OK,w3sd Workflow 1-84,text,true,,311,126,91,91,http://10.108.196.111/api/model,79,1,0,0,2
1655447353494,48,Op-1-GetModels-86,200,OK,w3sd Workflow 1-86,text,true,,311,126,91,91,http://10.108.196.111/api/model,48,1,0,0,0
1655447353462,84,Op-1-GetModels-83,200,OK,w3sd Workflow 1-83,text,true,,311,126,91,91,http://10.108.196.111/api/model,84,1,0,0,1
1655447353531,17,Op-1-GetModels-91,200,OK,w3sd Workflow 1-91,text,true,,311,126,91,91,http://10.108.196.111/api/model,17,1,0,0,0
1655447353398,150,Op-1-GetModels-77,200,OK,w3sd Workflow 1-77,text,true,,311,126,91,91,http://10.108.196.111/api/model,150,1,0,0,1
1655447353494,55,Op-1-GetModels-87,200,OK,w3sd Workflow 1-87,text,true,,311,126,91,91,http://10.108.196.111/api/model,55,1,0,0,0
1655447353515,89,Op-1-GetModels-89,200,OK,w3sd Workflow 1-89,text,true,,311,126,97,97,http://10.108.196.111/api/model,89,1,0,0,0
1655447353554,55,Op-1-GetModels-93,200,OK,w3sd Workflow 1-93,text,true,,311,126,98,98,http://10.108.196.111/api/model,55,1,0,0,0
1655447353530,82,Op-1-GetModels-90,200,OK,w3sd Workflow 1-90,text,true,,311,126,98,98,http://10.108.196.111/api/model,82,1,0,0,1
1655447353575,38,Op-1-GetModels-94,200,OK,w3sd Workflow 1-94,text,true,,311,126,98,98,http://10.108.196.111/api/model,38,1,0,0,0
1655447353589,24,Op-1-GetModels-96,200,OK,w3sd Workflow 1-96,text,true,,311,126,98,98,http://10.108.196.111/api/model,24,1,0,0,0
1655447353553,64,Op-1-GetModels-92,200,OK,w3sd Workflow 1-92,text,true,,311,126,98,98,http://10.108.196.111/api/model,64,1,0,0,1
1655447353576,41,Op-1-GetModels-95,200,OK,w3sd Workflow 1-95,text,true,,311,126,98,98,http://10.108.196.111/api/model,41,1,0,0,0
1655447353606,12,Op-1-GetModels-98,200,OK,w3sd Workflow 1-98,text,true,,311,126,98,98,http://10.108.196.111/api/model,12,1,0,0,0
1655447353514,110,Op-1-GetModels-88,200,OK,w3sd Workflow 1-88,text,true,,311,126,100,100,http://10.108.196.111/api/model,110,1,0,0,1
1655447353591,42,Op-1-GetModels-97,200,OK,w3sd Workflow 1-97,text,true,,311,126,100,100,http://10.108.196.111/api/model,42,1,0,0,1
1655447353623,27,Op-1-GetModels-100,200,OK,w3sd Workflow 1-100,text,true,,311,126,100,100,http://10.108.196.111/api/model,27,1,0,0,0
1655447353622,70,Op-1-GetModels-99,200,OK,w3sd Workflow 1-99,text,true,,311,126,100,100,http://10.108.196.111/api/model,70,1,0,0,0
1655447352774,10781,Op-2-GetAnimations-8,200,OK,w3sd Workflow 1-8,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,10781,1,0,0,0
1655447352773,11638,Op-2-GetAnimations-2,200,OK,w3sd Workflow 1-2,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,11638,1,0,0,1
1655447352655,11868,Op-2-GetAnimations-1,200,OK,w3sd Workflow 1-1,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,11868,1,0,0,1
1655447352881,11837,Op-2-GetAnimations-18,200,OK,w3sd Workflow 1-18,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,11837,1,0,0,0
1655447352840,11893,Op-2-GetAnimations-13,200,OK,w3sd Workflow 1-13,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,11893,1,0,0,0
1655447352774,14483,Op-2-GetAnimations-7,200,OK,w3sd Workflow 1-7,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,14483,1,0,0,0
1655447352775,16513,Op-2-GetAnimations-4,200,OK,w3sd Workflow 1-4,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,16513,1,0,0,0
1655447353619,21341,Op-2-GetAnimations-98,200,OK,w3sd Workflow 1-98,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,21340,1,0,0,0
1655447353624,21672,Op-2-GetAnimations-88,200,OK,w3sd Workflow 1-88,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,21672,1,0,0,0
1655447363555,11741,Op-3-GetItems-8,200,OK,w3sd Workflow 1-8,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,11741,1,0,0,0
1655447353468,26112,Op-2-GetAnimations-80,200,OK,w3sd Workflow 1-80,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,26112,1,0,0,0
1655447353613,28410,Op-2-GetAnimations-94,200,OK,w3sd Workflow 1-94,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,28410,1,0,0,0
1655447352780,29808,Op-2-GetAnimations-11,200,OK,w3sd Workflow 1-11,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,29808,1,0,0,1
1655447374960,15201,Op-3-GetItems-98,200,OK,w3sd Workflow 1-98,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,15201,1,0,0,0
1655447352915,39200,Op-2-GetAnimations-17,200,OK,w3sd Workflow 1-17,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,39200,1,0,0,1
1655447353612,41068,Op-2-GetAnimations-90,200,OK,w3sd Workflow 1-90,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,41068,1,0,0,1
1655447353083,43094,Op-2-GetAnimations-28,200,OK,w3sd Workflow 1-28,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,43093,1,0,0,0
1655447353268,43666,Op-2-GetAnimations-51,200,OK,w3sd Workflow 1-51,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,43666,1,0,0,1
1655447352958,45020,Op-2-GetAnimations-22,200,OK,w3sd Workflow 1-22,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,45020,1,0,0,0
1655447353283,48279,Op-2-GetAnimations-61,200,OK,w3sd Workflow 1-61,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,48279,1,0,0,0
1655447353073,49311,Op-2-GetAnimations-37,200,OK,w3sd Workflow 1-37,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,49311,1,0,0,0
1655447353240,50308,Op-2-GetAnimations-43,200,OK,w3sd Workflow 1-43,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,50308,1,0,0,0
1655447353244,55071,Op-2-GetAnimations-59,200,OK,w3sd Workflow 1-59,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,55071,1,0,0,1
1655447364717,48749,Op-3-GetItems-18,200,OK,w3sd Workflow 1-18,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,48749,1,0,0,0
1655447352806,62372,Op-2-GetAnimations-9,200,OK,w3sd Workflow 1-9,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,62372,1,0,0,0
1655447353424,63610,Op-2-GetAnimations-71,200,OK,w3sd Workflow 1-71,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,63610,1,0,0,0
1655447353548,64477,Op-2-GetAnimations-91,200,OK,w3sd Workflow 1-91,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,64477,1,0,0,0
1655447364523,53673,Op-3-GetItems-1,200,OK,w3sd Workflow 1-1,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,53672,1,0,0,0
1655447353098,65645,Op-2-GetAnimations-36,200,OK,w3sd Workflow 1-36,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,65645,1,0,0,0
1655447353473,67515,Op-2-GetAnimations-79,200,OK,w3sd Workflow 1-79,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,67515,1,0,0,0
1655447353540,71379,Op-2-GetAnimations-85,200,OK,w3sd Workflow 1-85,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,71379,1,0,0,0
1655447353065,72267,Op-2-GetAnimations-30,200,OK,w3sd Workflow 1-30,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,72266,1,0,0,0
1655447413467,12583,Op-4-HideElement-18,200,OK,w3sd Workflow 1-18,text,true,,246,379,100,100,http://10.97.252.148/api/model/character.fbx/hide,12583,1,0,0,0
1655447353209,75041,Op-2-GetAnimations-40,200,OK,w3sd Workflow 1-40,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,75041,1,0,0,0
1655447353219,87883,Op-2-GetAnimations-52,200,OK,w3sd Workflow 1-52,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,87883,1,0,0,0
1655447352944,90302,Op-2-GetAnimations-19,200,OK,w3sd Workflow 1-19,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,90302,1,0,0,1
1655447369288,74354,Op-3-GetItems-4,200,OK,w3sd Workflow 1-4,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,74354,1,0,0,0
1655447353617,90615,Op-2-GetAnimations-95,200,OK,w3sd Workflow 1-95,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,90615,1,0,0,1
1655447364410,82141,Op-3-GetItems-2,200,OK,w3sd Workflow 1-2,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,82141,1,0,0,0
1655447352971,94224,Op-2-GetAnimations-27,200,OK,w3sd Workflow 1-27,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,94224,1,0,0,0
1655447353013,94997,Op-2-GetAnimations-33,200,OK,w3sd Workflow 1-33,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,94997,1,0,0,0
1655447426050,22314,Op-5-ShowElement-18,200,OK,w3sd Workflow 1-18,text,true,,246,330,100,100,http://10.97.252.148/api/model/character.fbx/show,22314,1,0,0,0
1655447352950,95626,Op-2-GetAnimations-15,200,OK,w3sd Workflow 1-15,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,95626,1,0,0,0
1655447394680,54743,Op-3-GetItems-90,200,OK,w3sd Workflow 1-90,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,54743,1,0,0,0
1655447353224,97190,Op-2-GetAnimations-55,200,OK,w3sd Workflow 1-55,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,97190,1,0,0,0
1655447402384,51582,Op-3-GetItems-37,200,OK,w3sd Workflow 1-37,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,51582,1,0,0,0
1655447353362,109069,Op-2-GetAnimations-70,200,OK,w3sd Workflow 1-70,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,109069,1,0,0,0
1655447352881,110426,Op-2-GetAnimations-16,200,OK,w3sd Workflow 1-16,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,110426,1,0,0,0
1655447352852,115198,Op-2-GetAnimations-10,200,OK,w3sd Workflow 1-10,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,115198,1,0,0,0
1655447367256,102036,Op-3-GetItems-7,200,OK,w3sd Workflow 1-7,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,102036,1,0,0,0
1655447353347,116717,Op-2-GetAnimations-65,200,OK,w3sd Workflow 1-65,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,116717,1,0,0,0
1655447353609,118970,Op-2-GetAnimations-93,200,OK,w3sd Workflow 1-93,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,118970,1,0,0,0
1655447352775,121659,Op-2-GetAnimations-5,200,OK,w3sd Workflow 1-5,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,121659,1,0,0,0
1655447353343,122393,Op-2-GetAnimations-64,200,OK,w3sd Workflow 1-64,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,122393,1,0,0,0
1655447353165,123491,Op-2-GetAnimations-50,200,OK,w3sd Workflow 1-50,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,123491,1,0,0,0
1655447353024,123965,Op-2-GetAnimations-31,200,OK,w3sd Workflow 1-31,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,123965,1,0,0,0
1655447353238,124876,Op-2-GetAnimations-58,200,OK,w3sd Workflow 1-58,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,124876,1,0,0,0
1655447353247,125437,Op-2-GetAnimations-60,200,OK,w3sd Workflow 1-60,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,125437,1,0,0,0
1655447443643,35222,Op-4-HideElement-4,200,OK,w3sd Workflow 1-4,text,true,,246,379,100,100,http://10.97.252.148/api/model/character.fbx/hide,35222,1,0,0,0
1655447375297,104567,Op-4-HideElement-8,200,OK,w3sd Workflow 1-8,text,true,,246,379,100,100,http://10.97.252.148/api/model/character.fbx/hide,104567,1,0,0,1
1655447353225,129364,Op-2-GetAnimations-42,200,OK,w3sd Workflow 1-42,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,129364,1,0,0,0
1655447352774,129983,Op-2-GetAnimations-12,200,OK,w3sd Workflow 1-12,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,129983,1,0,0,0
1655447403549,95422,Op-3-GetItems-43,200,OK,w3sd Workflow 1-43,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,95422,1,0,0,0
1655447353353,145995,Op-2-GetAnimations-69,200,OK,w3sd Workflow 1-69,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,145995,1,0,0,0
1655447353020,146876,Op-2-GetAnimations-38,200,OK,w3sd Workflow 1-38,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,146876,1,0,0,0
1655447352949,147067,Op-2-GetAnimations-26,200,OK,w3sd Workflow 1-26,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,147067,1,0,0,0
1655447353050,147073,Op-2-GetAnimations-39,200,OK,w3sd Workflow 1-39,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,147073,1,0,0,0
1655447353273,147264,Op-2-GetAnimations-49,200,OK,w3sd Workflow 1-49,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,147264,1,0,0,0
1655447353549,147603,Op-2-GetAnimations-87,200,OK,w3sd Workflow 1-87,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,147603,1,0,0,0
1655447475737,25602,Op-3-GetItems-64,200,OK,w3sd Workflow 1-64,text,true,,1253,150,100,100,http://10.97.252.148/api/model/character.fbx/assemblies,25602,1,0,0,0
1655447352775,149116,Op-2-GetAnimations-6,200,OK,w3sd Workflow 1-6,text,true,,250,150,100,100,http://10.109.14.128/api/model/character.fbx/animations,149116,1,0,0,0
